"user_id","email","'password'","first_name","last_name","middle_name","is_staft","country","city","adress","phone_number","carts_id","users_user_id","subtotal","total","'timestamp'","order_id","carts_cart_id","order_status_order_status_id","shipping_total","total-2","created_at","updated_at","order_status_id","status_name","carts_cart_id-2","products_product_id","product_id","product_title","product_description","in_stock","price","slug","category_id","category_id-2","category_title","category_description"
779,"email779@gmail.com","27621697022","first_name 779","last_name 779","middle_name 779",0,"country 779","city 779","address 779",NULL,779,779,735.17,735.17,"2021-03-13 07:53:44",779,779,1,60,735.17,"2020-12-26 00:00:00","2020-05-29 00:00:00",1,"Accepted",779,909,909,"Product 909","Product description 909",23,77.35,"Product-909",9,9,"Category 9","Category 9 description."
785,"email785@gmail.com","118358098369","first_name 785","last_name 785","middle_name 785",0,"country 785","city 785","address 785",NULL,785,785,797.22,797.22,"2021-03-13 07:53:44",785,785,1,60,797.22,"2020-10-26 00:00:00","2019-10-06 00:00:00",1,"Accepted",785,913,913,"Product 913","Product description 913",5,171.27,"Product-913",2,2,"Category 2","Category 2 description."
13,"email13@gmail.com","75979762432","first_name 13","last_name 13","middle_name 13",0,"country 13","city 13","address 13",NULL,13,13,641.56,641.56,"2021-03-13 07:53:43",13,13,1,60,641.56,"2020-12-23 00:00:00","2018-01-03 00:00:00",1,"Accepted",13,921,921,"Product 921","Product description 921",12,122.9,"Product-921",10,10,"Category 10","Category 10 description."
209,"email209@gmail.com","132391947556","first_name 209","last_name 209","middle_name 209",0,"country 209","city 209","address 209",NULL,209,209,929.83,929.83,"2021-03-13 07:53:44",209,209,1,60,929.83,"2020-11-08 00:00:00","2018-09-17 00:00:00",1,"Accepted",209,932,932,"Product 932","Product description 932",49,116.36,"Product-932",1,1,"Category 1","Category 1 description."
827,"email827@gmail.com","104043575899","first_name 827","last_name 827","middle_name 827",0,"country 827","city 827","address 827",NULL,827,827,993.92,993.92,"2021-03-13 07:53:44",827,827,2,60,993.92,"2020-12-18 00:00:00","2019-10-16 00:00:00",2,"In progress",827,934,934,"Product 934","Product description 934",43,170.86,"Product-934",19,19,"Category 19","Category 19 description."
101,"email101@gmail.com","134427890471","first_name 101","last_name 101","middle_name 101",0,"country 101","city 101","address 101",NULL,101,101,658.91,658.91,"2021-03-13 07:53:43",101,101,4,60,658.91,"2020-10-03 00:00:00","2018-10-01 00:00:00",4,"Finished",101,936,936,"Product 936","Product description 936",33,41.96,"Product-936",17,17,"Category 17","Category 17 description."
251,"email251@gmail.com","14443761050","first_name 251","last_name 251","middle_name 251",0,"country 251","city 251","address 251",NULL,251,251,147.62,147.62,"2021-03-13 07:53:44",251,251,5,60,147.62,"2020-12-15 00:00:00","2019-11-04 00:00:00",5,"Canceled",251,940,940,"Product 940","Product description 940",28,37.82,"Product-940",18,18,"Category 18","Category 18 description."
40,"email40@gmail.com","106391479752","first_name 40","last_name 40","middle_name 40",0,"country 40","city 40","address 40",NULL,40,40,270.15,270.15,"2021-03-13 07:53:43",40,40,3,60,270.15,"2020-11-21 00:00:00","2019-09-06 00:00:00",3,"Paid",40,942,942,"Product 942","Product description 942",10,91.15,"Product-942",9,9,"Category 9","Category 9 description."
604,"email604@gmail.com","118804795792","first_name 604","last_name 604","middle_name 604",0,"country 604","city 604","address 604",NULL,604,604,801.73,801.73,"2021-03-13 07:53:44",604,604,2,60,801.73,"2020-10-10 00:00:00","2020-11-09 00:00:00",2,"In progress",604,948,948,"Product 948","Product description 948",25,59.76,"Product-948",5,5,"Category 5","Category 5 description."
1262,"email1262@gmail.com","120497017187","first_name 1262","last_name 1262","middle_name 1262",0,"country 1262","city 1262","address 1262",NULL,1262,1262,880.74,880.74,"2021-03-13 07:53:44",1262,1262,1,60,880.74,"2020-10-18 00:00:00","2017-06-20 00:00:00",1,"Accepted",1262,949,949,"Product 949","Product description 949",19,30.39,"Product-949",3,3,"Category 3","Category 3 description."
153,"email153@gmail.com","124874086625","first_name 153","last_name 153","middle_name 153",1,"country 153","city 153","address 153",NULL,153,153,127.6,127.6,"2021-03-13 07:53:43",153,153,1,60,127.6,"2020-10-12 00:00:00","2017-05-18 00:00:00",1,"Accepted",153,949,949,"Product 949","Product description 949",19,30.39,"Product-949",3,3,"Category 3","Category 3 description."
232,"email232@gmail.com","99191794116","first_name 232","last_name 232","middle_name 232",0,"country 232","city 232","address 232",NULL,232,232,499.0,499.0,"2021-03-13 07:53:44",232,232,5,60,499.0,"2020-12-14 00:00:00","2017-11-03 00:00:00",5,"Canceled",232,951,951,"Product 951","Product description 951",19,163.59,"Product-951",1,1,"Category 1","Category 1 description."
735,"email735@gmail.com","76017315735","first_name 735","last_name 735","middle_name 735",0,"country 735","city 735","address 735",NULL,735,735,891.88,891.88,"2021-03-13 07:53:44",735,735,3,60,891.88,"2020-10-20 00:00:00","2018-07-15 00:00:00",3,"Paid",735,957,957,"Product 957","Product description 957",13,115.2,"Product-957",17,17,"Category 17","Category 17 description."
885,"email885@gmail.com","61708047662","first_name 885","last_name 885","middle_name 885",0,"country 885","city 885","address 885",NULL,885,885,777.65,777.65,"2021-03-13 07:53:44",885,885,4,60,777.65,"2020-11-04 00:00:00","2019-06-16 00:00:00",4,"Finished",885,964,964,"Product 964","Product description 964",6,132.21,"Product-964",16,16,"Category 16","Category 16 description."
743,"email743@gmail.com","51652947019","first_name 743","last_name 743","middle_name 743",0,"country 743","city 743","address 743",NULL,743,743,185.88,185.88,"2021-03-13 07:53:44",743,743,5,60,185.88,"2020-11-07 00:00:00","2019-12-18 00:00:00",5,"Canceled",743,966,966,"Product 966","Product description 966",32,52.32,"Product-966",9,9,"Category 9","Category 9 description."
1460,"email1460@gmail.com","101849720351","first_name 1460","last_name 1460","middle_name 1460",0,"country 1460","city 1460","address 1460",NULL,1460,1460,1182.91,1182.91,"2021-03-13 07:53:44",1460,1460,3,60,1182.91,"2020-12-04 00:00:00","2017-10-06 00:00:00",3,"Paid",1460,994,994,"Product 994","Product description 994",26,93.62,"Product-994",1,1,"Category 1","Category 1 description."
749,"email749@gmail.com","129161684003","first_name 749","last_name 749","middle_name 749",0,"country 749","city 749","address 749",NULL,749,749,281.35,281.35,"2021-03-13 07:53:44",749,749,1,60,281.35,"2020-11-10 00:00:00","2018-02-17 00:00:00",1,"Accepted",749,1001,1001,"Product 1001","Product description 1001",47,173.7,"Product-1001",16,16,"Category 16","Category 16 description."
1273,"email1273@gmail.com","150398594533","first_name 1273","last_name 1273","middle_name 1273",0,"country 1273","city 1273","address 1273",NULL,1273,1273,847.48,847.48,"2021-03-13 07:53:44",1273,1273,2,60,847.48,"2020-12-03 00:00:00","2018-02-19 00:00:00",2,"In progress",1273,1003,1003,"Product 1003","Product description 1003",32,94.59,"Product-1003",5,5,"Category 5","Category 5 description."
446,"email446@gmail.com","44748080053","first_name 446","last_name 446","middle_name 446",0,"country 446","city 446","address 446",NULL,446,446,908.87,908.87,"2021-03-13 07:53:44",446,446,5,60,908.87,"2020-11-21 00:00:00","2018-02-08 00:00:00",5,"Canceled",446,1019,1019,"Product 1019","Product description 1019",30,24.04,"Product-1019",20,20,"Category 20","Category 20 description."
300,"email300@gmail.com","72106577643","first_name 300","last_name 300","middle_name 300",1,"country 300","city 300","address 300",NULL,300,300,884.81,884.81,"2021-03-13 07:53:44",300,300,4,60,884.81,"2020-11-17 00:00:00","2020-12-21 00:00:00",4,"Finished",300,1023,1023,"Product 1023","Product description 1023",15,156.52,"Product-1023",16,16,"Category 16","Category 16 description."
1014,"email1014@gmail.com","80274765838","first_name 1014","last_name 1014","middle_name 1014",0,"country 1014","city 1014","address 1014",NULL,1014,1014,559.03,559.03,"2021-03-13 07:53:44",1014,1014,1,60,559.03,"2020-11-12 00:00:00","2018-10-17 00:00:00",1,"Accepted",1014,1030,1030,"Product 1030","Product description 1030",16,118.97,"Product-1030",3,3,"Category 3","Category 3 description."
796,"email796@gmail.com","47507173114","first_name 796","last_name 796","middle_name 796",0,"country 796","city 796","address 796",NULL,796,796,605.76,605.76,"2021-03-13 07:53:44",796,796,5,60,605.76,"2020-11-22 00:00:00","2018-06-26 00:00:00",5,"Canceled",796,1032,1032,"Product 1032","Product description 1032",34,180.71,"Product-1032",18,18,"Category 18","Category 18 description."
736,"email736@gmail.com","91086437018","first_name 736","last_name 736","middle_name 736",0,"country 736","city 736","address 736",NULL,736,736,1314.68,1314.68,"2021-03-13 07:53:44",736,736,5,60,1314.68,"2020-11-07 00:00:00","2018-06-11 00:00:00",5,"Canceled",736,1036,1036,"Product 1036","Product description 1036",48,130.82,"Product-1036",16,16,"Category 16","Category 16 description."
1273,"email1273@gmail.com","150398594533","first_name 1273","last_name 1273","middle_name 1273",0,"country 1273","city 1273","address 1273",NULL,1273,1273,847.48,847.48,"2021-03-13 07:53:44",1273,1273,2,60,847.48,"2020-12-03 00:00:00","2018-02-19 00:00:00",2,"In progress",1273,1045,1045,"Product 1045","Product description 1045",2,69.81,"Product-1045",16,16,"Category 16","Category 16 description."
446,"email446@gmail.com","44748080053","first_name 446","last_name 446","middle_name 446",0,"country 446","city 446","address 446",NULL,446,446,908.87,908.87,"2021-03-13 07:53:44",446,446,5,60,908.87,"2020-11-21 00:00:00","2018-02-08 00:00:00",5,"Canceled",446,1046,1046,"Product 1046","Product description 1046",38,109.33,"Product-1046",3,3,"Category 3","Category 3 description."
1083,"email1083@gmail.com","54477828283","first_name 1083","last_name 1083","middle_name 1083",1,"country 1083","city 1083","address 1083",NULL,1083,1083,240.02,240.02,"2021-03-13 07:53:44",1083,1083,3,60,240.02,"2020-11-09 00:00:00","2019-07-04 00:00:00",3,"Paid",1083,1050,1050,"Product 1050","Product description 1050",50,73.01,"Product-1050",6,6,"Category 6","Category 6 description."
735,"email735@gmail.com","76017315735","first_name 735","last_name 735","middle_name 735",0,"country 735","city 735","address 735",NULL,735,735,891.88,891.88,"2021-03-13 07:53:44",735,735,3,60,891.88,"2020-10-20 00:00:00","2018-07-15 00:00:00",3,"Paid",735,1050,1050,"Product 1050","Product description 1050",50,73.01,"Product-1050",6,6,"Category 6","Category 6 description."
736,"email736@gmail.com","91086437018","first_name 736","last_name 736","middle_name 736",0,"country 736","city 736","address 736",NULL,736,736,1314.68,1314.68,"2021-03-13 07:53:44",736,736,5,60,1314.68,"2020-11-07 00:00:00","2018-06-11 00:00:00",5,"Canceled",736,1051,1051,"Product 1051","Product description 1051",31,126.64,"Product-1051",9,9,"Category 9","Category 9 description."
525,"email525@gmail.com","19965225916","first_name 525","last_name 525","middle_name 525",0,"country 525","city 525","address 525",NULL,525,525,277.28,277.28,"2021-03-13 07:53:44",525,525,3,60,277.28,"2020-10-17 00:00:00","2017-09-21 00:00:00",3,"Paid",525,1053,1053,"Product 1053","Product description 1053",9,71.95,"Product-1053",19,19,"Category 19","Category 19 description."
715,"email715@gmail.com","111242107689","first_name 715","last_name 715","middle_name 715",1,"country 715","city 715","address 715",NULL,715,715,568.55,568.55,"2021-03-13 07:53:44",715,715,2,60,568.55,"2020-10-02 00:00:00","2017-07-13 00:00:00",2,"In progress",715,1061,1061,"Product 1061","Product description 1061",19,34.56,"Product-1061",5,5,"Category 5","Category 5 description."
488,"email488@gmail.com","112079009977","first_name 488","last_name 488","middle_name 488",1,"country 488","city 488","address 488",NULL,488,488,364.06,364.06,"2021-03-13 07:53:44",488,488,2,60,364.06,"2020-11-22 00:00:00","2020-10-13 00:00:00",2,"In progress",488,1061,1061,"Product 1061","Product description 1061",19,34.56,"Product-1061",5,5,"Category 5","Category 5 description."
735,"email735@gmail.com","76017315735","first_name 735","last_name 735","middle_name 735",0,"country 735","city 735","address 735",NULL,735,735,891.88,891.88,"2021-03-13 07:53:44",735,735,3,60,891.88,"2020-10-20 00:00:00","2018-07-15 00:00:00",3,"Paid",735,1067,1067,"Product 1067","Product description 1067",22,59.24,"Product-1067",13,13,"Category 13","Category 13 description."
482,"email482@gmail.com","69421310275","first_name 482","last_name 482","middle_name 482",0,"country 482","city 482","address 482",NULL,482,482,961.77,961.77,"2021-03-13 07:53:44",482,482,5,60,961.77,"2020-10-14 00:00:00","2019-08-17 00:00:00",5,"Canceled",482,1076,1076,"Product 1076","Product description 1076",15,25.98,"Product-1076",11,11,"Category 11","Category 11 description."
101,"email101@gmail.com","134427890471","first_name 101","last_name 101","middle_name 101",0,"country 101","city 101","address 101",NULL,101,101,658.91,658.91,"2021-03-13 07:53:43",101,101,4,60,658.91,"2020-10-03 00:00:00","2018-10-01 00:00:00",4,"Finished",101,1091,1091,"Product 1091","Product description 1091",3,191.76,"Product-1091",14,14,"Category 14","Category 14 description."
209,"email209@gmail.com","132391947556","first_name 209","last_name 209","middle_name 209",0,"country 209","city 209","address 209",NULL,209,209,929.83,929.83,"2021-03-13 07:53:44",209,209,1,60,929.83,"2020-11-08 00:00:00","2018-09-17 00:00:00",1,"Accepted",209,1095,1095,"Product 1095","Product description 1095",20,145.95,"Product-1095",4,4,"Category 4","Category 4 description."
1299,"email1299@gmail.com","54945400927","first_name 1299","last_name 1299","middle_name 1299",1,"country 1299","city 1299","address 1299",NULL,1299,1299,379.48,379.48,"2021-03-13 07:53:44",1299,1299,5,60,379.48,"2020-11-13 00:00:00","2019-04-26 00:00:00",5,"Canceled",1299,1105,1105,"Product 1105","Product description 1105",3,79.55,"Product-1105",2,2,"Category 2","Category 2 description."
866,"email866@gmail.com","57963585597","first_name 866","last_name 866","middle_name 866",0,"country 866","city 866","address 866",NULL,866,866,283.24,283.24,"2021-03-13 07:53:44",866,866,2,60,283.24,"2020-10-07 00:00:00","2017-04-02 00:00:00",2,"In progress",866,1106,1106,"Product 1106","Product description 1106",34,86.96,"Product-1106",13,13,"Category 13","Category 13 description."
779,"email779@gmail.com","27621697022","first_name 779","last_name 779","middle_name 779",0,"country 779","city 779","address 779",NULL,779,779,735.17,735.17,"2021-03-13 07:53:44",779,779,1,60,735.17,"2020-12-26 00:00:00","2020-05-29 00:00:00",1,"Accepted",779,1122,1122,"Product 1122","Product description 1122",7,140.53,"Product-1122",19,19,"Category 19","Category 19 description."
866,"email866@gmail.com","57963585597","first_name 866","last_name 866","middle_name 866",0,"country 866","city 866","address 866",NULL,866,866,283.24,283.24,"2021-03-13 07:53:44",866,866,2,60,283.24,"2020-10-07 00:00:00","2017-04-02 00:00:00",2,"In progress",866,1135,1135,"Product 1135","Product description 1135",27,102.94,"Product-1135",4,4,"Category 4","Category 4 description."
1019,"email1019@gmail.com","90414680309","first_name 1019","last_name 1019","middle_name 1019",1,"country 1019","city 1019","address 1019",NULL,1019,1019,186.12,186.12,"2021-03-13 07:53:44",1019,1019,2,60,186.12,"2020-10-07 00:00:00","2020-07-10 00:00:00",2,"In progress",1019,1138,1138,"Product 1138","Product description 1138",33,186.12,"Product-1138",2,2,"Category 2","Category 2 description."
930,"email930@gmail.com","122241830378","first_name 930","last_name 930","middle_name 930",0,"country 930","city 930","address 930",NULL,930,930,1115.56,1115.56,"2021-03-13 07:53:44",930,930,1,60,1115.56,"2020-12-16 00:00:00","2017-07-18 00:00:00",1,"Accepted",930,1138,1138,"Product 1138","Product description 1138",33,186.12,"Product-1138",2,2,"Category 2","Category 2 description."
13,"email13@gmail.com","75979762432","first_name 13","last_name 13","middle_name 13",0,"country 13","city 13","address 13",NULL,13,13,641.56,641.56,"2021-03-13 07:53:43",13,13,1,60,641.56,"2020-12-23 00:00:00","2018-01-03 00:00:00",1,"Accepted",13,1141,1141,"Product 1141","Product description 1141",40,117.4,"Product-1141",8,8,"Category 8","Category 8 description."
735,"email735@gmail.com","76017315735","first_name 735","last_name 735","middle_name 735",0,"country 735","city 735","address 735",NULL,735,735,891.88,891.88,"2021-03-13 07:53:44",735,735,3,60,891.88,"2020-10-20 00:00:00","2018-07-15 00:00:00",3,"Paid",735,1147,1147,"Product 1147","Product description 1147",39,157.62,"Product-1147",2,2,"Category 2","Category 2 description."
851,"email851@gmail.com","61402612638","first_name 851","last_name 851","middle_name 851",0,"country 851","city 851","address 851",NULL,851,851,965.13,965.13,"2021-03-13 07:53:44",851,851,1,60,965.13,"2020-10-24 00:00:00","2017-03-28 00:00:00",1,"Accepted",851,1152,1152,"Product 1152","Product description 1152",18,124.67,"Product-1152",13,13,"Category 13","Category 13 description."
827,"email827@gmail.com","104043575899","first_name 827","last_name 827","middle_name 827",0,"country 827","city 827","address 827",NULL,827,827,993.92,993.92,"2021-03-13 07:53:44",827,827,2,60,993.92,"2020-12-18 00:00:00","2019-10-16 00:00:00",2,"In progress",827,1154,1154,"Product 1154","Product description 1154",45,110.89,"Product-1154",19,19,"Category 19","Category 19 description."
827,"email827@gmail.com","104043575899","first_name 827","last_name 827","middle_name 827",0,"country 827","city 827","address 827",NULL,827,827,993.92,993.92,"2021-03-13 07:53:44",827,827,2,60,993.92,"2020-12-18 00:00:00","2019-10-16 00:00:00",2,"In progress",827,1156,1156,"Product 1156","Product description 1156",31,142.8,"Product-1156",5,5,"Category 5","Category 5 description."
1273,"email1273@gmail.com","150398594533","first_name 1273","last_name 1273","middle_name 1273",0,"country 1273","city 1273","address 1273",NULL,1273,1273,847.48,847.48,"2021-03-13 07:53:44",1273,1273,2,60,847.48,"2020-12-03 00:00:00","2018-02-19 00:00:00",2,"In progress",1273,1166,1166,"Product 1166","Product description 1166",44,115.95,"Product-1166",16,16,"Category 16","Category 16 description."
1055,"email1055@gmail.com","74528113505","first_name 1055","last_name 1055","middle_name 1055",0,"country 1055","city 1055","address 1055",NULL,1055,1055,541.63,541.63,"2021-03-13 07:53:44",1055,1055,2,60,541.63,"2020-10-10 00:00:00","2020-03-25 00:00:00",2,"In progress",1055,1172,1172,"Product 1172","Product description 1172",16,33.44,"Product-1172",15,15,"Category 15","Category 15 description."
15,"email15@gmail.com","47838327166","first_name 15","last_name 15","middle_name 15",0,"country 15","city 15","address 15",NULL,15,15,347.74,347.74,"2021-03-13 07:53:43",15,15,5,60,347.74,"2020-11-12 00:00:00","2017-08-07 00:00:00",5,"Canceled",15,1181,1181,"Product 1181","Product description 1181",9,89.67,"Product-1181",10,10,"Category 10","Category 10 description."
851,"email851@gmail.com","61402612638","first_name 851","last_name 851","middle_name 851",0,"country 851","city 851","address 851",NULL,851,851,965.13,965.13,"2021-03-13 07:53:44",851,851,1,60,965.13,"2020-10-24 00:00:00","2017-03-28 00:00:00",1,"Accepted",851,1202,1202,"Product 1202","Product description 1202",26,8.78,"Product-1202",11,11,"Category 11","Category 11 description."
604,"email604@gmail.com","118804795792","first_name 604","last_name 604","middle_name 604",0,"country 604","city 604","address 604",NULL,604,604,801.73,801.73,"2021-03-13 07:53:44",604,604,2,60,801.73,"2020-10-10 00:00:00","2020-11-09 00:00:00",2,"In progress",604,1206,1206,"Product 1206","Product description 1206",19,169.84,"Product-1206",20,20,"Category 20","Category 20 description."
1459,"email1459@gmail.com","19938493471","first_name 1459","last_name 1459","middle_name 1459",1,"country 1459","city 1459","address 1459",NULL,1459,1459,1064.2,1064.2,"2021-03-13 07:53:44",1459,1459,1,60,1064.2,"2020-11-12 00:00:00","2020-05-22 00:00:00",1,"Accepted",1459,1212,1212,"Product 1212","Product description 1212",24,164.04,"Product-1212",3,3,"Category 3","Category 3 description."
439,"email439@gmail.com","79050445226","first_name 439","last_name 439","middle_name 439",1,"country 439","city 439","address 439",NULL,439,439,1299.32,1299.32,"2021-03-13 07:53:44",439,439,5,60,1299.32,"2020-11-18 00:00:00","2020-10-25 00:00:00",5,"Canceled",439,1237,1237,"Product 1237","Product description 1237",36,58.45,"Product-1237",14,14,"Category 14","Category 14 description."
243,"email243@gmail.com","30490806144","first_name 243","last_name 243","middle_name 243",1,"country 243","city 243","address 243",NULL,243,243,731.73,731.73,"2021-03-13 07:53:44",243,243,1,60,731.73,"2020-12-04 00:00:00","2018-09-04 00:00:00",1,"Accepted",243,1238,1238,"Product 1238","Product description 1238",7,52.18,"Product-1238",6,6,"Category 6","Category 6 description."
930,"email930@gmail.com","122241830378","first_name 930","last_name 930","middle_name 930",0,"country 930","city 930","address 930",NULL,930,930,1115.56,1115.56,"2021-03-13 07:53:44",930,930,1,60,1115.56,"2020-12-16 00:00:00","2017-07-18 00:00:00",1,"Accepted",930,1269,1269,"Product 1269","Product description 1269",45,134.81,"Product-1269",5,5,"Category 5","Category 5 description."
482,"email482@gmail.com","69421310275","first_name 482","last_name 482","middle_name 482",0,"country 482","city 482","address 482",NULL,482,482,961.77,961.77,"2021-03-13 07:53:44",482,482,5,60,961.77,"2020-10-14 00:00:00","2019-08-17 00:00:00",5,"Canceled",482,1272,1272,"Product 1272","Product description 1272",26,117.84,"Product-1272",8,8,"Category 8","Category 8 description."
98,"email98@gmail.com","125041794357","first_name 98","last_name 98","middle_name 98",0,"country 98","city 98","address 98",NULL,98,98,410.44,410.44,"2021-03-13 07:53:43",98,98,4,60,410.44,"2020-11-21 00:00:00","2017-08-09 00:00:00",4,"Finished",98,1279,1279,"Product 1279","Product description 1279",15,199.66,"Product-1279",10,10,"Category 10","Category 10 description."
1237,"email1237@gmail.com","46511760655","first_name 1237","last_name 1237","middle_name 1237",1,"country 1237","city 1237","address 1237",NULL,1237,1237,1339.37,1339.37,"2021-03-13 07:53:44",1237,1237,1,60,1339.37,"2020-10-14 00:00:00","2019-07-31 00:00:00",1,"Accepted",1237,1291,1291,"Product 1291","Product description 1291",35,197.13,"Product-1291",5,5,"Category 5","Category 5 description."
1189,"email1189@gmail.com","15430693555","first_name 1189","last_name 1189","middle_name 1189",0,"country 1189","city 1189","address 1189",NULL,1189,1189,1141.99,1141.99,"2021-03-13 07:53:44",1189,1189,5,60,1141.99,"2020-12-10 00:00:00","2017-01-27 00:00:00",5,"Canceled",1189,1293,1293,"Product 1293","Product description 1293",35,125.01,"Product-1293",7,7,"Category 7","Category 7 description."
635,"email635@gmail.com","45467887048","first_name 635","last_name 635","middle_name 635",0,"country 635","city 635","address 635",NULL,635,635,1247.37,1247.37,"2021-03-13 07:53:44",635,635,3,60,1247.37,"2020-12-18 00:00:00","2018-10-20 00:00:00",3,"Paid",635,1295,1295,"Product 1295","Product description 1295",46,4.67,"Product-1295",8,8,"Category 8","Category 8 description."
1460,"email1460@gmail.com","101849720351","first_name 1460","last_name 1460","middle_name 1460",0,"country 1460","city 1460","address 1460",NULL,1460,1460,1182.91,1182.91,"2021-03-13 07:53:44",1460,1460,3,60,1182.91,"2020-12-04 00:00:00","2017-10-06 00:00:00",3,"Paid",1460,1302,1302,"Product 1302","Product description 1302",20,108.75,"Product-1302",7,7,"Category 7","Category 7 description."
618,"email618@gmail.com","64983031814","first_name 618","last_name 618","middle_name 618",1,"country 618","city 618","address 618",NULL,618,618,510.59,510.59,"2021-03-13 07:53:44",618,618,2,60,510.59,"2020-11-07 00:00:00","2017-02-11 00:00:00",2,"In progress",618,1308,1308,"Product 1308","Product description 1308",25,143.51,"Product-1308",1,1,"Category 1","Category 1 description."
523,"email523@gmail.com","111020112363","first_name 523","last_name 523","middle_name 523",0,"country 523","city 523","address 523",NULL,523,523,502.19,502.19,"2021-03-13 07:53:44",523,523,3,60,502.19,"2020-11-22 00:00:00","2018-12-05 00:00:00",3,"Paid",523,1313,1313,"Product 1313","Product description 1313",7,20.38,"Product-1313",14,14,"Category 14","Category 14 description."
615,"email615@gmail.com","105755608421","first_name 615","last_name 615","middle_name 615",0,"country 615","city 615","address 615",NULL,615,615,387.71,387.71,"2021-03-13 07:53:44",615,615,5,60,387.71,"2020-11-06 00:00:00","2017-10-28 00:00:00",5,"Canceled",615,1316,1316,"Product 1316","Product description 1316",3,144.19,"Product-1316",8,8,"Category 8","Category 8 description."
373,"email373@gmail.com","77263857575","first_name 373","last_name 373","middle_name 373",0,"country 373","city 373","address 373",NULL,373,373,610.0,610.0,"2021-03-13 07:53:44",373,373,2,60,610.0,"2020-11-19 00:00:00","2018-09-23 00:00:00",2,"In progress",373,1319,1319,"Product 1319","Product description 1319",9,162.36,"Product-1319",15,15,"Category 15","Category 15 description."
20,"email20@gmail.com","55386809771","first_name 20","last_name 20","middle_name 20",1,"country 20","city 20","address 20",NULL,20,20,357.42,357.42,"2021-03-13 07:53:43",20,20,1,60,357.42,"2020-10-26 00:00:00","2019-03-09 00:00:00",1,"Accepted",20,1331,1331,"Product 1331","Product description 1331",20,76.97,"Product-1331",15,15,"Category 15","Category 15 description."
896,"email896@gmail.com","12977960062","first_name 896","last_name 896","middle_name 896",0,"country 896","city 896","address 896",NULL,896,896,597.78,597.78,"2021-03-13 07:53:44",896,896,5,60,597.78,"2020-11-12 00:00:00","2019-07-03 00:00:00",5,"Canceled",896,1345,1345,"Product 1345","Product description 1345",48,5.59,"Product-1345",8,8,"Category 8","Category 8 description."
1490,"email1490@gmail.com","46370496875","first_name 1490","last_name 1490","middle_name 1490",0,"country 1490","city 1490","address 1490",NULL,1490,1490,521.6,521.6,"2021-03-13 07:53:44",1490,1490,3,60,521.6,"2020-12-20 00:00:00","2019-04-04 00:00:00",3,"Paid",1490,1351,1351,"Product 1351","Product description 1351",35,80.46,"Product-1351",20,20,"Category 20","Category 20 description."
1237,"email1237@gmail.com","46511760655","first_name 1237","last_name 1237","middle_name 1237",1,"country 1237","city 1237","address 1237",NULL,1237,1237,1339.37,1339.37,"2021-03-13 07:53:44",1237,1237,1,60,1339.37,"2020-10-14 00:00:00","2019-07-31 00:00:00",1,"Accepted",1237,1359,1359,"Product 1359","Product description 1359",14,194.16,"Product-1359",12,12,"Category 12","Category 12 description."
232,"email232@gmail.com","99191794116","first_name 232","last_name 232","middle_name 232",0,"country 232","city 232","address 232",NULL,232,232,499.0,499.0,"2021-03-13 07:53:44",232,232,5,60,499.0,"2020-12-14 00:00:00","2017-11-03 00:00:00",5,"Canceled",232,1363,1363,"Product 1363","Product description 1363",17,42.85,"Product-1363",17,17,"Category 17","Category 17 description."
101,"email101@gmail.com","134427890471","first_name 101","last_name 101","middle_name 101",0,"country 101","city 101","address 101",NULL,101,101,658.91,658.91,"2021-03-13 07:53:43",101,101,4,60,658.91,"2020-10-03 00:00:00","2018-10-01 00:00:00",4,"Finished",101,1376,1376,"Product 1376","Product description 1376",35,25.87,"Product-1376",5,5,"Category 5","Category 5 description."
1014,"email1014@gmail.com","80274765838","first_name 1014","last_name 1014","middle_name 1014",0,"country 1014","city 1014","address 1014",NULL,1014,1014,559.03,559.03,"2021-03-13 07:53:44",1014,1014,1,60,559.03,"2020-11-12 00:00:00","2018-10-17 00:00:00",1,"Accepted",1014,1398,1398,"Product 1398","Product description 1398",43,114.88,"Product-1398",3,3,"Category 3","Category 3 description."
1273,"email1273@gmail.com","150398594533","first_name 1273","last_name 1273","middle_name 1273",0,"country 1273","city 1273","address 1273",NULL,1273,1273,847.48,847.48,"2021-03-13 07:53:44",1273,1273,2,60,847.48,"2020-12-03 00:00:00","2018-02-19 00:00:00",2,"In progress",1273,1401,1401,"Product 1401","Product description 1401",18,43,"Product-1401",15,15,"Category 15","Category 15 description."
785,"email785@gmail.com","118358098369","first_name 785","last_name 785","middle_name 785",0,"country 785","city 785","address 785",NULL,785,785,797.22,797.22,"2021-03-13 07:53:44",785,785,1,60,797.22,"2020-10-26 00:00:00","2019-10-06 00:00:00",1,"Accepted",785,1402,1402,"Product 1402","Product description 1402",27,28.36,"Product-1402",17,17,"Category 17","Category 17 description."
896,"email896@gmail.com","12977960062","first_name 896","last_name 896","middle_name 896",0,"country 896","city 896","address 896",NULL,896,896,597.78,597.78,"2021-03-13 07:53:44",896,896,5,60,597.78,"2020-11-12 00:00:00","2019-07-03 00:00:00",5,"Canceled",896,1411,1411,"Product 1411","Product description 1411",12,33.06,"Product-1411",19,19,"Category 19","Category 19 description."
