"user_id","email","'password'","first_name","last_name","middle_name","is_staft","country","city","adress","carts_id","users_user_id","subtotal","total","'timestamp'","order_id","carts_cart_id","order_status_order_status_id","shipping_total","total-2","created_at","updated_at","order_status_id","status_name","carts_cart_id-2","products_product_id","product_id","product_title","product_description","in_stock","price","slug","category_id","category_id-2","category_title","category_description"
217,"email217@gmail.com","69654301342","first_name 217","last_name 217","middle_name 217",0,"country 217","city 217","address 217",217,217,916.85,916.85,"2021-03-13 07:53:44",217,217,3,60,916.85,"2017-11-18 00:00:00","2019-11-28 00:00:00",3,"Paid",217,1269,1269,"Product 1269","Product description 1269",45,134.81,"Product-1269",5,5,"Category 5","Category 5 description."
217,"email217@gmail.com","69654301342","first_name 217","last_name 217","middle_name 217",0,"country 217","city 217","address 217",217,217,916.85,916.85,"2021-03-13 07:53:44",217,217,3,60,916.85,"2017-11-18 00:00:00","2019-11-28 00:00:00",3,"Paid",217,151,151,"Product 151","Product description 151",32,82.96,"Product-151",8,8,"Category 8","Category 8 description."
217,"email217@gmail.com","69654301342","first_name 217","last_name 217","middle_name 217",0,"country 217","city 217","address 217",217,217,916.85,916.85,"2021-03-13 07:53:44",217,217,3,60,916.85,"2017-11-18 00:00:00","2019-11-28 00:00:00",3,"Paid",217,3928,3928,"Product 3928","Product description 3928",50,183.32,"Product-3928",11,11,"Category 11","Category 11 description."
217,"email217@gmail.com","69654301342","first_name 217","last_name 217","middle_name 217",0,"country 217","city 217","address 217",217,217,916.85,916.85,"2021-03-13 07:53:44",217,217,3,60,916.85,"2017-11-18 00:00:00","2019-11-28 00:00:00",3,"Paid",217,3239,3239,"Product 3239","Product description 3239",3,163.4,"Product-3239",9,9,"Category 9","Category 9 description."
217,"email217@gmail.com","69654301342","first_name 217","last_name 217","middle_name 217",0,"country 217","city 217","address 217",217,217,916.85,916.85,"2021-03-13 07:53:44",217,217,3,60,916.85,"2017-11-18 00:00:00","2019-11-28 00:00:00",3,"Paid",217,2107,2107,"Product 2107","Product description 2107",8,190.96,"Product-2107",5,5,"Category 5","Category 5 description."
218,"email218@gmail.com","93555703930","first_name 218","last_name 218","middle_name 218",0,"country 218","city 218","address 218",218,218,60.41,60.41,"2021-03-13 07:53:44",218,218,4,60,60.41,"2017-01-26 00:00:00","2018-01-02 00:00:00",4,"Finished",218,3709,3709,"Product 3709","Product description 3709",22,60.41,"Product-3709",14,14,"Category 14","Category 14 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,982,982,"Product 982","Product description 982",37,85.52,"Product-982",11,11,"Category 11","Category 11 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,1073,1073,"Product 1073","Product description 1073",21,181.83,"Product-1073",15,15,"Category 15","Category 15 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,1494,1494,"Product 1494","Product description 1494",4,120.54,"Product-1494",13,13,"Category 13","Category 13 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,277,277,"Product 277","Product description 277",19,145.15,"Product-277",12,12,"Category 12","Category 12 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,2515,2515,"Product 2515","Product description 2515",32,185.42,"Product-2515",6,6,"Category 6","Category 6 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,2710,2710,"Product 2710","Product description 2710",1,86.52,"Product-2710",18,18,"Category 18","Category 18 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,3834,3834,"Product 3834","Product description 3834",38,166.37,"Product-3834",6,6,"Category 6","Category 6 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,2282,2282,"Product 2282","Product description 2282",22,27.34,"Product-2282",5,5,"Category 5","Category 5 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,1375,1375,"Product 1375","Product description 1375",44,119.73,"Product-1375",2,2,"Category 2","Category 2 description."
219,"email219@gmail.com","28106416958","first_name 219","last_name 219","middle_name 219",0,"country 219","city 219","address 219",219,219,1182.06,1182.06,"2021-03-13 07:53:44",219,219,5,60,1182.06,"2019-10-08 00:00:00","2020-06-21 00:00:00",5,"Canceled",219,403,403,"Product 403","Product description 403",39,63.64,"Product-403",6,6,"Category 6","Category 6 description."
220,"email220@gmail.com","70480917214","first_name 220","last_name 220","middle_name 220",1,"country 220","city 220","address 220",220,220,152.89,152.89,"2021-03-13 07:53:44",220,220,4,60,152.89,"2018-02-11 00:00:00","2020-09-11 00:00:00",4,"Finished",220,3034,3034,"Product 3034","Product description 3034",49,53.28,"Product-3034",9,9,"Category 9","Category 9 description."
220,"email220@gmail.com","70480917214","first_name 220","last_name 220","middle_name 220",1,"country 220","city 220","address 220",220,220,152.89,152.89,"2021-03-13 07:53:44",220,220,4,60,152.89,"2018-02-11 00:00:00","2020-09-11 00:00:00",4,"Finished",220,2015,2015,"Product 2015","Product description 2015",8,99.61,"Product-2015",15,15,"Category 15","Category 15 description."
221,"email221@gmail.com","71395774980","first_name 221","last_name 221","middle_name 221",0,"country 221","city 221","address 221",221,221,534.32,534.32,"2021-03-13 07:53:44",221,221,3,60,534.32,"2018-05-30 00:00:00","2018-12-03 00:00:00",3,"Paid",221,693,693,"Product 693","Product description 693",35,122.47,"Product-693",1,1,"Category 1","Category 1 description."
221,"email221@gmail.com","71395774980","first_name 221","last_name 221","middle_name 221",0,"country 221","city 221","address 221",221,221,534.32,534.32,"2021-03-13 07:53:44",221,221,3,60,534.32,"2018-05-30 00:00:00","2018-12-03 00:00:00",3,"Paid",221,3168,3168,"Product 3168","Product description 3168",13,35.66,"Product-3168",12,12,"Category 12","Category 12 description."
221,"email221@gmail.com","71395774980","first_name 221","last_name 221","middle_name 221",0,"country 221","city 221","address 221",221,221,534.32,534.32,"2021-03-13 07:53:44",221,221,3,60,534.32,"2018-05-30 00:00:00","2018-12-03 00:00:00",3,"Paid",221,325,325,"Product 325","Product description 325",49,60.03,"Product-325",19,19,"Category 19","Category 19 description."
221,"email221@gmail.com","71395774980","first_name 221","last_name 221","middle_name 221",0,"country 221","city 221","address 221",221,221,534.32,534.32,"2021-03-13 07:53:44",221,221,3,60,534.32,"2018-05-30 00:00:00","2018-12-03 00:00:00",3,"Paid",221,2604,2604,"Product 2604","Product description 2604",29,134.05,"Product-2604",5,5,"Category 5","Category 5 description."
221,"email221@gmail.com","71395774980","first_name 221","last_name 221","middle_name 221",0,"country 221","city 221","address 221",221,221,534.32,534.32,"2021-03-13 07:53:44",221,221,3,60,534.32,"2018-05-30 00:00:00","2018-12-03 00:00:00",3,"Paid",221,300,300,"Product 300","Product description 300",32,19.07,"Product-300",4,4,"Category 4","Category 4 description."
221,"email221@gmail.com","71395774980","first_name 221","last_name 221","middle_name 221",0,"country 221","city 221","address 221",221,221,534.32,534.32,"2021-03-13 07:53:44",221,221,3,60,534.32,"2018-05-30 00:00:00","2018-12-03 00:00:00",3,"Paid",221,1997,1997,"Product 1997","Product description 1997",41,163.04,"Product-1997",15,15,"Category 15","Category 15 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,3916,3916,"Product 3916","Product description 3916",24,19.58,"Product-3916",8,8,"Category 8","Category 8 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,3901,3901,"Product 3901","Product description 3901",42,19.06,"Product-3901",2,2,"Category 2","Category 2 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,1994,1994,"Product 1994","Product description 1994",48,62.3,"Product-1994",3,3,"Category 3","Category 3 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,3992,3992,"Product 3992","Product description 3992",1,101.84,"Product-3992",6,6,"Category 6","Category 6 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,1696,1696,"Product 1696","Product description 1696",4,144.05,"Product-1696",1,1,"Category 1","Category 1 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,3995,3995,"Product 3995","Product description 3995",10,125.23,"Product-3995",7,7,"Category 7","Category 7 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,1698,1698,"Product 1698","Product description 1698",24,185.72,"Product-1698",1,1,"Category 1","Category 1 description."
222,"email222@gmail.com","3346159658","first_name 222","last_name 222","middle_name 222",0,"country 222","city 222","address 222",222,222,854.81,854.81,"2021-03-13 07:53:44",222,222,3,60,854.81,"2017-09-28 00:00:00","2020-06-05 00:00:00",3,"Paid",222,2482,2482,"Product 2482","Product description 2482",7,197.03,"Product-2482",10,10,"Category 10","Category 10 description."
223,"email223@gmail.com","107937841008","first_name 223","last_name 223","middle_name 223",0,"country 223","city 223","address 223",223,223,169.39,169.39,"2021-03-13 07:53:44",223,223,2,60,169.39,"2020-09-30 00:00:00","2017-01-20 00:00:00",2,"In progress",223,2158,2158,"Product 2158","Product description 2158",16,93.99,"Product-2158",1,1,"Category 1","Category 1 description."
223,"email223@gmail.com","107937841008","first_name 223","last_name 223","middle_name 223",0,"country 223","city 223","address 223",223,223,169.39,169.39,"2021-03-13 07:53:44",223,223,2,60,169.39,"2020-09-30 00:00:00","2017-01-20 00:00:00",2,"In progress",223,3874,3874,"Product 3874","Product description 3874",46,75.4,"Product-3874",12,12,"Category 12","Category 12 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,1893,1893,"Product 1893","Product description 1893",19,159.03,"Product-1893",14,14,"Category 14","Category 14 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,562,562,"Product 562","Product description 562",29,110.02,"Product-562",7,7,"Category 7","Category 7 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,3397,3397,"Product 3397","Product description 3397",32,136.72,"Product-3397",11,11,"Category 11","Category 11 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,3870,3870,"Product 3870","Product description 3870",18,148.18,"Product-3870",14,14,"Category 14","Category 14 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,3719,3719,"Product 3719","Product description 3719",0,30.37,"Product-3719",6,6,"Category 6","Category 6 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,1402,1402,"Product 1402","Product description 1402",27,28.36,"Product-1402",17,17,"Category 17","Category 17 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,980,980,"Product 980","Product description 980",37,33.42,"Product-980",14,14,"Category 14","Category 14 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,2524,2524,"Product 2524","Product description 2524",20,165.39,"Product-2524",1,1,"Category 1","Category 1 description."
224,"email224@gmail.com","105949783942","first_name 224","last_name 224","middle_name 224",1,"country 224","city 224","address 224",224,224,822.56,822.56,"2021-03-13 07:53:44",224,224,1,60,822.56,"2019-03-19 00:00:00","2020-02-25 00:00:00",1,"Accepted",224,738,738,"Product 738","Product description 738",7,11.07,"Product-738",10,10,"Category 10","Category 10 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,1288,1288,"Product 1288","Product description 1288",45,14.45,"Product-1288",13,13,"Category 13","Category 13 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,2854,2854,"Product 2854","Product description 2854",41,89.05,"Product-2854",15,15,"Category 15","Category 15 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,1570,1570,"Product 1570","Product description 1570",28,89.28,"Product-1570",13,13,"Category 13","Category 13 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,3580,3580,"Product 3580","Product description 3580",10,123.78,"Product-3580",5,5,"Category 5","Category 5 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,2419,2419,"Product 2419","Product description 2419",9,130.34,"Product-2419",14,14,"Category 14","Category 14 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,3485,3485,"Product 3485","Product description 3485",27,150.27,"Product-3485",12,12,"Category 12","Category 12 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,3722,3722,"Product 3722","Product description 3722",33,148.16,"Product-3722",3,3,"Category 3","Category 3 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,2773,2773,"Product 2773","Product description 2773",43,53.21,"Product-2773",17,17,"Category 17","Category 17 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,2896,2896,"Product 2896","Product description 2896",37,140.4,"Product-2896",6,6,"Category 6","Category 6 description."
225,"email225@gmail.com","123653820471","first_name 225","last_name 225","middle_name 225",1,"country 225","city 225","address 225",225,225,943.92,943.92,"2021-03-13 07:53:44",225,225,3,60,943.92,"2018-04-09 00:00:00","2018-06-19 00:00:00",3,"Paid",225,278,278,"Product 278","Product description 278",19,4.98,"Product-278",14,14,"Category 14","Category 14 description."
226,"email226@gmail.com","21199676408","first_name 226","last_name 226","middle_name 226",0,"country 226","city 226","address 226",226,226,204.41,204.41,"2021-03-13 07:53:44",226,226,4,60,204.41,"2018-04-25 00:00:00","2017-03-05 00:00:00",4,"Finished",226,3803,3803,"Product 3803","Product description 3803",4,167.84,"Product-3803",16,16,"Category 16","Category 16 description."
226,"email226@gmail.com","21199676408","first_name 226","last_name 226","middle_name 226",0,"country 226","city 226","address 226",226,226,204.41,204.41,"2021-03-13 07:53:44",226,226,4,60,204.41,"2018-04-25 00:00:00","2017-03-05 00:00:00",4,"Finished",226,3731,3731,"Product 3731","Product description 3731",39,36.57,"Product-3731",19,19,"Category 19","Category 19 description."
227,"email227@gmail.com","154215757539","first_name 227","last_name 227","middle_name 227",0,"country 227","city 227","address 227",227,227,95.15,95.15,"2021-03-13 07:53:44",227,227,2,60,95.15,"2018-07-12 00:00:00","2017-01-10 00:00:00",2,"In progress",227,1700,1700,"Product 1700","Product description 1700",26,95.15,"Product-1700",11,11,"Category 11","Category 11 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,794,794,"Product 794","Product description 794",38,99.91,"Product-794",1,1,"Category 1","Category 1 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,3318,3318,"Product 3318","Product description 3318",14,138.27,"Product-3318",17,17,"Category 17","Category 17 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,3199,3199,"Product 3199","Product description 3199",34,141,"Product-3199",18,18,"Category 18","Category 18 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,2345,2345,"Product 2345","Product description 2345",2,28.24,"Product-2345",17,17,"Category 17","Category 17 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,3190,3190,"Product 3190","Product description 3190",12,62.35,"Product-3190",9,9,"Category 9","Category 9 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,944,944,"Product 944","Product description 944",1,52.16,"Product-944",4,4,"Category 4","Category 4 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,2559,2559,"Product 2559","Product description 2559",24,62.68,"Product-2559",16,16,"Category 16","Category 16 description."
228,"email228@gmail.com","70712896791","first_name 228","last_name 228","middle_name 228",1,"country 228","city 228","address 228",228,228,681.22,681.22,"2021-03-13 07:53:44",228,228,5,60,681.22,"2020-03-17 00:00:00","2019-04-16 00:00:00",5,"Canceled",228,3213,3213,"Product 3213","Product description 3213",41,96.61,"Product-3213",2,2,"Category 2","Category 2 description."
229,"email229@gmail.com","53920382741","first_name 229","last_name 229","middle_name 229",0,"country 229","city 229","address 229",229,229,237.95,237.95,"2021-03-13 07:53:44",229,229,2,60,237.95,"2019-10-12 00:00:00","2018-12-18 00:00:00",2,"In progress",229,918,918,"Product 918","Product description 918",46,4.03,"Product-918",12,12,"Category 12","Category 12 description."
229,"email229@gmail.com","53920382741","first_name 229","last_name 229","middle_name 229",0,"country 229","city 229","address 229",229,229,237.95,237.95,"2021-03-13 07:53:44",229,229,2,60,237.95,"2019-10-12 00:00:00","2018-12-18 00:00:00",2,"In progress",229,2812,2812,"Product 2812","Product description 2812",10,135.6,"Product-2812",3,3,"Category 3","Category 3 description."
229,"email229@gmail.com","53920382741","first_name 229","last_name 229","middle_name 229",0,"country 229","city 229","address 229",229,229,237.95,237.95,"2021-03-13 07:53:44",229,229,2,60,237.95,"2019-10-12 00:00:00","2018-12-18 00:00:00",2,"In progress",229,1222,1222,"Product 1222","Product description 1222",42,98.32,"Product-1222",13,13,"Category 13","Category 13 description."
230,"email230@gmail.com","102796495528","first_name 230","last_name 230","middle_name 230",0,"country 230","city 230","address 230",230,230,510.94,510.94,"2021-03-13 07:53:44",230,230,3,60,510.94,"2019-06-15 00:00:00","2019-05-20 00:00:00",3,"Paid",230,2829,2829,"Product 2829","Product description 2829",32,20.59,"Product-2829",14,14,"Category 14","Category 14 description."
230,"email230@gmail.com","102796495528","first_name 230","last_name 230","middle_name 230",0,"country 230","city 230","address 230",230,230,510.94,510.94,"2021-03-13 07:53:44",230,230,3,60,510.94,"2019-06-15 00:00:00","2019-05-20 00:00:00",3,"Paid",230,1339,1339,"Product 1339","Product description 1339",32,165.36,"Product-1339",15,15,"Category 15","Category 15 description."
230,"email230@gmail.com","102796495528","first_name 230","last_name 230","middle_name 230",0,"country 230","city 230","address 230",230,230,510.94,510.94,"2021-03-13 07:53:44",230,230,3,60,510.94,"2019-06-15 00:00:00","2019-05-20 00:00:00",3,"Paid",230,1053,1053,"Product 1053","Product description 1053",9,71.95,"Product-1053",19,19,"Category 19","Category 19 description."
230,"email230@gmail.com","102796495528","first_name 230","last_name 230","middle_name 230",0,"country 230","city 230","address 230",230,230,510.94,510.94,"2021-03-13 07:53:44",230,230,3,60,510.94,"2019-06-15 00:00:00","2019-05-20 00:00:00",3,"Paid",230,1399,1399,"Product 1399","Product description 1399",22,144.01,"Product-1399",2,2,"Category 2","Category 2 description."
230,"email230@gmail.com","102796495528","first_name 230","last_name 230","middle_name 230",0,"country 230","city 230","address 230",230,230,510.94,510.94,"2021-03-13 07:53:44",230,230,3,60,510.94,"2019-06-15 00:00:00","2019-05-20 00:00:00",3,"Paid",230,2601,2601,"Product 2601","Product description 2601",5,9.33,"Product-2601",19,19,"Category 19","Category 19 description."
230,"email230@gmail.com","102796495528","first_name 230","last_name 230","middle_name 230",0,"country 230","city 230","address 230",230,230,510.94,510.94,"2021-03-13 07:53:44",230,230,3,60,510.94,"2019-06-15 00:00:00","2019-05-20 00:00:00",3,"Paid",230,2032,2032,"Product 2032","Product description 2032",44,99.7,"Product-2032",6,6,"Category 6","Category 6 description."
231,"email231@gmail.com","12128308726","first_name 231","last_name 231","middle_name 231",1,"country 231","city 231","address 231",231,231,472.83,472.83,"2021-03-13 07:53:44",231,231,4,60,472.83,"2020-01-22 00:00:00","2017-03-28 00:00:00",4,"Finished",231,3196,3196,"Product 3196","Product description 3196",11,36.84,"Product-3196",2,2,"Category 2","Category 2 description."
231,"email231@gmail.com","12128308726","first_name 231","last_name 231","middle_name 231",1,"country 231","city 231","address 231",231,231,472.83,472.83,"2021-03-13 07:53:44",231,231,4,60,472.83,"2020-01-22 00:00:00","2017-03-28 00:00:00",4,"Finished",231,1659,1659,"Product 1659","Product description 1659",48,80.56,"Product-1659",10,10,"Category 10","Category 10 description."
231,"email231@gmail.com","12128308726","first_name 231","last_name 231","middle_name 231",1,"country 231","city 231","address 231",231,231,472.83,472.83,"2021-03-13 07:53:44",231,231,4,60,472.83,"2020-01-22 00:00:00","2017-03-28 00:00:00",4,"Finished",231,1679,1679,"Product 1679","Product description 1679",34,6.18,"Product-1679",10,10,"Category 10","Category 10 description."
231,"email231@gmail.com","12128308726","first_name 231","last_name 231","middle_name 231",1,"country 231","city 231","address 231",231,231,472.83,472.83,"2021-03-13 07:53:44",231,231,4,60,472.83,"2020-01-22 00:00:00","2017-03-28 00:00:00",4,"Finished",231,547,547,"Product 547","Product description 547",34,193.87,"Product-547",3,3,"Category 3","Category 3 description."
231,"email231@gmail.com","12128308726","first_name 231","last_name 231","middle_name 231",1,"country 231","city 231","address 231",231,231,472.83,472.83,"2021-03-13 07:53:44",231,231,4,60,472.83,"2020-01-22 00:00:00","2017-03-28 00:00:00",4,"Finished",231,612,612,"Product 612","Product description 612",41,155.38,"Product-612",15,15,"Category 15","Category 15 description."
